trip_id,rider_id,distance_km,duration_min,fare_amount,ride_date,surge_flag,hour,day_of_week,month,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type,traffic_level,payment_mode_Cash,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,zone_Zone_1,zone_Zone_10,zone_Zone_2,zone_Zone_3,zone_Zone_4,zone_Zone_5,zone_Zone_6,zone_Zone_7,zone_Zone_8,zone_Zone_9,fare_log,distance_log,duration_sqrt,is_peak_hour,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,ride_frequency,avg_ride_distance,avg_ride_fare,days_since_signup,ride_cancellation_rate
T00967,R0102,8.33,80.15,102.36,2024-04-03,0,0,2,4,Zone_1,4921,2.43,30.9,Residential,2.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,4.638218040034292,2.2332350148592526,8.952653238007155,0,Aarav Nair,18,0,Chennai,2023-05-13,123,22,4.1,Low,0.29130081300813004,3.9292682926829268,1186,0.17886178861788618
T00968,R0155,11.3,93.89,153.11,2023-08-24,0,0,3,8,Zone_9,11037,1.83,56.1,Mixed,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,5.037666633147286,2.509599262378372,9.689685237405806,0,Meera Reddy,23,1,Hyderabad,2019-02-10,353,8,3.14,High,0.17254957507082153,2.639405099150142,2739,0.0226628895184136
T00969,R0050,3.28,27.7,79.39,2024-07-23,1,0,1,7,Zone_10,2440,1.54,35.4,Industrial,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4.386889790339869,1.4539530095937052,5.263078946776307,0,Diya Das,49,1,Ahmedabad,2022-10-06,330,41,3.42,High,0.1821212121212121,2.775181818181818,1405,0.12424242424242424
T00970,R0138,0.1,0.9,3.27,2023-07-22,1,0,5,7,Zone_5,2590,1.31,43.9,Business,1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.451613827240533,0.09531017980432487,0.9486832980505138,0,Ishaan Das,46,1,Kolkata,2022-07-28,13,0,3.53,Low,2.4038461538461537,40.113846153846154,1475,0.0
T00971,R0089,6.09,53.05,135.64,2023-02-13,0,0,0,2,Zone_1,4921,2.43,30.9,Residential,2.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4.91734973004026,1.958685340544036,7.283543093852058,0,Saanvi Reddy,48,2,Surat,2022-09-21,308,6,3.91,Medium,0.29165584415584417,4.595941558441559,1420,0.01948051948051948
T00972,R0184,10.69,74.54,173.15,2023-08-08,0,0,1,8,Zone_9,11037,1.83,56.1,Mixed,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,5.159916996812011,2.458733775483977,8.633655077659752,0,Meera Nair,29,0,Surat,2020-03-04,285,27,3.97,Medium,0.24266666666666664,4.2551578947368425,2351,0.09473684210526316
T00973,R0172,8.54,51.74,95.55,2023-11-18,0,0,5,11,Zone_1,4921,2.43,30.9,Residential,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.570061008874523,2.255493485460195,7.193052203341778,0,Reyansh Reddy,31,2,Pune,2019-12-24,168,14,3.72,Medium,0.5050595238095238,8.86077380952381,2422,0.08333333333333333
T00974,R0277,13.07,116.12,130.39,2024-02-03,0,0,5,2,Zone_6,14627,0.54,37.6,Mixed,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4.87816999965373,2.644044871126298,10.775899034419355,0,Kavya Gupta,42,0,Jaipur,2021-01-22,433,16,3.06,High,0.20076212471131638,3.2397228637413393,2027,0.03695150115473441
T00975,R0246,9.76,53.7,109.37,2023-01-14,0,0,5,1,Zone_6,14627,0.54,37.6,Mixed,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4.703838357784793,2.3758355547336385,7.328028384224504,0,Vivaan Das,29,2,Mumbai,2021-03-31,240,34,4.79,Medium,0.34891666666666665,6.460624999999999,1959,0.14166666666666666
T00976,R0130,8.22,49.88,135.05,2024-06-16,0,0,6,6,Zone_5,2590,1.31,43.9,Business,1.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4.913022465229256,2.2213750375685026,7.06257743320383,0,Diya Ghosh,27,0,Pune,2019-02-16,316,62,3.62,Medium,0.1610759493670886,2.836487341772152,2733,0.1962025316455696
T00977,R0201,14.64,93.63,312.43,2023-05-15,0,0,0,5,Zone_1,4921,2.43,30.9,Residential,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.747576049654617,2.7498317351171653,9.67625960792702,0,Meera Reddy,37,0,Delhi,2021-04-06,183,15,3.84,Medium,0.3698360655737705,5.856830601092896,1953,0.08196721311475409
T00978,R0085,13.66,124.34,142.31,2024-04-15,0,0,0,4,Zone_5,2590,1.31,43.9,Business,1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4.96501011606998,2.6851226964585053,11.150784725749126,0,Aadhya Ghosh,29,0,Chennai,2022-09-17,94,12,4.95,Low,0.46797872340425534,5.4245744680851065,1424,0.1276595744680851
T00979,R0169,7.51,48.91,168.46,2023-03-24,0,0,4,3,Zone_8,4516,1.93,31.0,Business,1.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,5.132616910770318,2.1412419425852827,6.993568473962345,0,Reyansh Kumar,32,1,Delhi,2023-02-21,497,81,4.19,High,0.14167002012072433,2.841871227364185,1267,0.16297786720321933
T00980,R0196,2.48,17.97,26.54,2023-07-29,0,0,5,7,Zone_6,14627,0.54,37.6,Mixed,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3.315639493300509,1.247032293786383,4.2391036788453285,0,Vivaan Das,18,1,Hyderabad,2019-06-24,51,9,4.93,Low,1.8813725490196078,31.831960784313726,2605,0.17647058823529413
T00981,R0190,3.46,20.02,80.21,2023-01-10,0,0,1,1,Zone_6,14627,0.54,37.6,Mixed,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4.397038392294319,1.4951487660319727,4.474371464239419,0,Saanvi Iyer,35,2,Surat,2020-09-25,274,47,4.12,Medium,0.25543795620437953,4.08,2146,0.17153284671532848
T00982,R0073,7.19,38.88,157.25,2023-04-20,0,0,3,4,Zone_7,11070,0.64,45.2,Industrial,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5.064176061024286,2.1029138978649784,6.235382907247958,0,Meera Das,41,2,Ahmedabad,2021-06-19,490,30,3.01,High,0.16042857142857142,2.6034693877551023,1879,0.061224489795918366
T00983,R0077,6.17,52.93,83.76,2023-09-16,0,0,5,9,Zone_4,4038,2.46,48.2,Business,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4.4398237334000985,1.969905654611529,7.275300681071539,0,Reyansh Das,28,1,Mumbai,2019-09-07,406,72,3.79,High,0.3617241379310345,5.7729556650246305,2530,0.17733990147783252
T00984,R0283,16.29,113.75,178.58,2024-06-26,0,0,2,6,Zone_5,2590,1.31,43.9,Business,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,5.1906207910926625,2.850128299695199,10.665364503850771,0,Diya Nair,19,1,Surat,2023-06-15,245,45,3.55,Medium,0.22844897959183674,4.135632653061225,1153,0.1836734693877551
T00985,R0209,0.4,2.19,8.96,2024-01-12,0,0,4,1,Zone_2,6371,0.91,58.4,Residential,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2.298577071596507,0.33647223662121295,1.4798648586948742,0,Vivaan Sharma,31,2,Surat,2020-06-11,109,20,3.77,Low,0.5368807339449542,6.743944954128441,2252,0.1834862385321101
T00986,R0120,7.68,41.52,120.11,2023-02-25,0,0,5,2,Zone_10,2440,1.54,35.4,Industrial,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4.7966992235329595,2.1610215286722587,6.443601477434805,0,Ishaan Gupta,18,2,Surat,2020-07-12,311,15,4.55,Medium,0.21929260450160773,3.260289389067524,2221,0.04823151125401929
T00987,R0133,2.67,15.91,57.6,2024-02-27,0,0,1,2,Zone_4,4038,2.46,48.2,Business,2.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4.070734696582967,1.3001916620664788,3.988734135035826,0,Diya Kumar,25,0,Delhi,2019-07-13,155,11,4.4,Low,0.4186451612903226,5.272709677419355,2586,0.07096774193548387
T00988,R0289,8.58,80.43,163.1,2023-06-03,0,0,5,6,Zone_2,6371,0.91,58.4,Residential,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,5.100475998096045,2.259677591982769,8.968277426574181,0,Aarav Gupta,21,2,Chennai,2021-09-30,322,14,4.17,Medium,0.2053726708074534,3.8337888198757764,1776,0.043478260869565216
T00989,R0256,9.91,66.8,153.36,2023-09-15,0,0,4,9,Zone_2,6371,0.91,58.4,Residential,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,5.039287536669418,2.3896797998449792,8.17312669668102,0,Aadhya Sharma,31,0,Delhi,2021-03-25,265,8,3.65,Medium,0.15641509433962264,2.8445283018867924,1965,0.03018867924528302
T00990,R0237,5.98,47.26,59.33,2023-02-04,0,0,5,2,Zone_4,4038,2.46,48.2,Business,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4.09982949245267,1.9430489167742813,6.8745908969188845,0,Aadhya Nair,40,1,Chennai,2022-12-13,36,3,3.71,Low,2.7047222222222222,48.88055555555556,1337,0.08333333333333333
T00991,R0070,10.65,97.69,133.59,2024-02-25,0,0,6,2,Zone_5,2590,1.31,43.9,Business,1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,4.902233120245624,2.4553061800117097,9.883825170448938,0,Meera Reddy,33,1,Bengaluru,2023-01-03,310,6,3.54,Medium,0.2897096774193548,5.337709677419355,1316,0.01935483870967742
T00992,R0050,7.01,65.59,137.36,2024-06-14,0,0,4,6,Zone_2,6371,0.91,58.4,Residential,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,4.929858984068968,2.080690761080268,8.098765338000602,0,Diya Das,49,1,Ahmedabad,2022-10-06,330,41,3.42,High,0.1821212121212121,2.775181818181818,1405,0.12424242424242424
T00993,R0280,7.1,40.01,158.37,2023-09-10,0,0,6,9,Zone_3,12971,2.11,38.0,Business,2.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.071228542871542,2.0918640616783932,6.325345840347388,0,Saanvi Gupta,26,2,Chennai,2023-05-31,172,23,4.43,Medium,0.29517441860465116,4.2749999999999995,1168,0.13372093023255813
T00994,R0161,5.91,44.63,125.74,2024-03-17,0,0,6,3,Zone_5,2590,1.31,43.9,Business,1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4.842137743895371,1.9329696377795786,6.680568838055634,0,Aarav Nair,32,2,Surat,2019-03-27,332,50,4.91,High,0.10006024096385542,1.7095180722891565,2694,0.15060240963855423
T00995,R0233,11.25,101.38,171.94,2023-01-19,0,0,3,1,Zone_5,2590,1.31,43.9,Business,1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,5.152944713532285,2.505525936990736,10.0687635785135,0,Ishaan Iyer,30,2,Hyderabad,2023-11-23,469,41,4.37,High,0.1903411513859275,3.3757569296375265,992,0.08742004264392324
T00996,R0035,8.69,84.88,106.87,2023-04-16,0,0,6,4,Zone_3,12971,2.11,38.0,Business,2.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4.680926798387338,2.2710944259026746,9.213034245024817,0,Reyansh Das,39,1,Kolkata,2022-03-20,392,41,3.49,High,0.07392857142857143,1.0711989795918366,1605,0.10459183673469388
T00997,R0041,15.87,109.81,289.04,2023-08-09,0,0,2,8,Zone_7,11070,0.64,45.2,Industrial,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,5.670018844503392,2.825536896557877,10.47902667235846,0,Aarav Nair,25,2,Pune,2020-04-11,353,8,4.74,High,0.11937677053824362,1.9891218130311614,2313,0.0226628895184136
T00998,R0084,14.35,101.77,192.38,2023-03-23,0,0,3,3,Zone_5,2590,1.31,43.9,Business,1.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,5.264657165055401,2.731115474033206,10.088111815399351,0,Kavya Sharma,38,1,Jaipur,2019-07-21,366,6,4.67,High,0.20464480874316943,3.923060109289618,2578,0.01639344262295082
T00999,R0277,10.77,99.49,249.99,2024-02-07,0,0,2,2,Zone_10,2440,1.54,35.4,Industrial,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,5.525413097700675,2.4655539212721855,9.974467404327912,0,Kavya Gupta,42,0,Jaipur,2021-01-22,433,16,3.06,High,0.20076212471131638,3.2397228637413393,2027,0.03695150115473441
T01000,R0253,2.8,24.44,37.65,2024-08-02,0,0,4,8,Zone_7,11070,0.64,45.2,Industrial,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3.654546775033431,1.33500106673234,4.94368283772331,0,Ishaan Gupta,26,1,Surat,2021-08-19,173,24,3.16,Medium,0.28797687861271676,4.304104046242775,1818,0.13872832369942195
T01001,R0135,0.58,5.31,13.96,2024-06-30,0,0,6,6,Zone_1,4921,2.43,30.9,Residential,2.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2.7053799725463312,0.4574248470388754,2.3043437243605824,0,Reyansh Patel,38,0,Ahmedabad,2022-02-24,153,8,3.47,Low,0.4352941176470588,6.4845098039215685,1629,0.05228758169934641
T01002,R0248,12.93,94.92,284.82,2024-06-13,0,0,3,6,Zone_6,14627,0.54,37.6,Mixed,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,5.6553622420536485,2.6340447877917144,9.74268956705488,0,Vivaan Ghosh,18,0,Chennai,2021-10-24,104,12,3.65,Low,0.5549999999999999,9.03519230769231,1752,0.11538461538461539
T01003,R0190,5.62,50.57,106.41,2023-09-03,0,0,6,9,Zone_5,2590,1.31,43.9,Business,1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4.676653287609955,1.890095369948917,7.11125867902441,0,Saanvi Iyer,35,2,Surat,2020-09-25,274,47,4.12,Medium,0.25543795620437953,4.08,2146,0.17153284671532848
T01004,R0225,9.17,57.22,143.16,2023-07-07,0,0,4,7,Zone_7,11070,0.64,45.2,Industrial,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4.9709237938600275,2.3194422100604686,7.564390259630977,0,Ishaan Sharma,39,0,Delhi,2020-06-15,465,9,4.08,High,0.10393548387096774,1.4471397849462366,2248,0.01935483870967742
T01005,R0025,4.85,31.44,62.93,2023-10-16,0,0,0,10,Zone_8,4516,1.93,31.0,Business,1.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,4.157788734778635,1.766441661243765,5.607138307550475,0,Meera Das,21,0,Mumbai,2021-10-22,42,3,4.01,Low,1.125,17.129285714285714,1754,0.07142857142857142
T01006,R0272,10.59,99.0,205.44,2023-05-26,0,0,4,5,Zone_5,2590,1.31,43.9,Business,1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,5.330009813280526,2.4501426573516603,9.9498743710662,0,Kavya Ghosh,21,1,Kolkata,2020-01-15,432,4,4.79,High,0.09326388888888888,1.6012962962962962,2400,0.009259259259259259
T01007,R0016,12.79,67.67,192.63,2023-03-14,0,0,1,3,Zone_10,2440,1.54,35.4,Industrial,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,5.265949121515307,2.6239436918052106,8.226177727231525,0,Aarav Iyer,28,0,Delhi,2022-01-24,356,51,3.06,High,0.11584269662921348,1.9316853932584273,1660,0.14325842696629212
T01008,R0237,1.95,18.2,24.05,2024-03-13,0,0,2,3,Zone_6,14627,0.54,37.6,Mixed,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,3.2208738275308737,1.0818051703517284,4.266145801540309,0,Aadhya Nair,40,1,Chennai,2022-12-13,36,3,3.71,Low,2.7047222222222222,48.88055555555556,1337,0.08333333333333333
T01009,R0148,3.93,34.86,59.65,2024-06-10,0,0,0,6,Zone_9,11037,1.83,56.1,Mixed,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4.105119635390059,1.5953389880545987,5.904235767650205,0,Aarav Kumar,44,1,Ahmedabad,2019-09-30,412,34,3.36,High,0.056286407766990294,0.9918203883495146,2507,0.0825242718446602
T01010,R0130,0.32,2.7,6.4,2023-10-28,0,0,5,10,Zone_2,6371,0.91,58.4,Residential,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2.0014800002101243,0.2776317365982795,1.6431676725154984,0,Diya Ghosh,27,0,Pune,2019-02-16,316,62,3.62,Medium,0.1610759493670886,2.836487341772152,2733,0.1962025316455696
T01011,R0099,9.17,65.75,164.57,2024-02-28,0,0,2,2,Zone_6,14627,0.54,37.6,Mixed,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,5.10939406611952,2.3194422100604686,8.108637370113428,0,Diya Gupta,35,2,Mumbai,2021-08-21,80,8,3.7,Low,0.867125,16.033250000000002,1816,0.1
T01012,R0159,0.33,3.1,5.82,2024-06-16,0,0,6,6,Zone_4,4038,2.46,48.2,Business,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1.9198594718553708,0.2851789422336624,1.760681686165901,0,Ishaan Singh,43,0,Bengaluru,2020-05-21,79,2,4.9,Low,0.3034177215189873,5.378354430379747,2273,0.02531645569620253
T01013,R0117,6.17,36.26,146.37,2023-06-05,0,0,0,6,Zone_1,4921,2.43,30.9,Residential,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.992946431225172,1.969905654611529,6.021627686929839,0,Aadhya Gupta,21,0,Ahmedabad,2021-06-12,369,37,3.16,High,0.07910569105691057,1.3319241192411924,1886,0.1002710027100271
T01014,R0028,10.6,101.63,157.5,2024-07-19,0,0,4,7,Zone_9,11037,1.83,56.1,Mixed,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,5.065754593317335,2.451005098112319,10.081170566953025,0,Reyansh Sharma,20,0,Surat,2023-11-11,249,21,3.79,Medium,0.34088353413654615,6.022128514056225,1004,0.08433734939759036
T01015,R0177,18.29,123.71,371.47,2023-05-17,0,0,2,5,Zone_9,11037,1.83,56.1,Mixed,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,5.920156497663592,2.9595868269176377,11.122499719037982,0,Ishaan Reddy,34,2,Bengaluru,2023-02-15,489,63,4.48,High,0.23668711656441715,3.8175051124744375,1273,0.12883435582822086
T01016,R0036,9.84,78.98,216.27,2023-08-13,0,0,6,8,Zone_6,14627,0.54,37.6,Mixed,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,5.3811408197471495,2.3832429960115,8.887069258197553,0,Aadhya Das,30,0,Surat,2022-03-16,177,15,4.9,Medium,0.36819209039548023,5.884293785310734,1609,0.0847457627118644
T01017,R0250,14.26,132.02,247.26,2023-02-12,0,0,6,2,Zone_10,2440,1.54,35.4,Industrial,1.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,5.514476584087801,2.725235025856311,11.489995648389081,0,Aadhya Iyer,34,0,Jaipur,2021-02-01,163,31,4.63,Low,0.46208588957055213,6.91601226993865,2017,0.1901840490797546
T01018,R0226,9.3,50.64,147.85,2023-09-06,0,0,2,9,Zone_4,4038,2.46,48.2,Business,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5.002939087461785,2.33214389523559,7.116178749862878,0,Aarav Iyer,20,2,Surat,2021-07-30,266,2,3.25,Medium,0.2000375939849624,3.408571428571429,1838,0.007518796992481203
T01019,R0102,9.55,48.82,120.65,2024-01-07,0,0,6,1,Zone_4,4038,2.46,48.2,Business,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4.801148069229532,2.3561258599220753,6.987131027825369,0,Aarav Nair,18,0,Chennai,2023-05-13,123,22,4.1,Low,0.29130081300813004,3.9292682926829268,1186,0.17886178861788618
T01020,R0107,6.95,60.81,146.22,2023-01-29,0,0,6,1,Zone_8,4516,1.93,31.0,Business,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,4.991928066630559,2.0731719286662407,7.798076685952761,0,Reyansh Gupta,33,1,Hyderabad,2020-01-11,179,14,3.66,Medium,0.18195530726256984,3.5079888268156427,2404,0.0782122905027933
T01021,R0011,6.08,47.67,122.18,2023-11-10,0,0,4,11,Zone_6,14627,0.54,37.6,Mixed,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,4.813646700258897,1.9572739077056285,6.904346457123947,0,Vivaan Nair,26,1,Chennai,2020-04-14,208,34,4.0,Medium,0.4276923076923077,7.8547115384615385,2310,0.16346153846153846
T01022,R0278,13.87,87.85,244.45,2023-12-09,0,0,5,12,Zone_7,11070,0.64,45.2,Industrial,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,5.503093260504062,2.6993457604720636,9.372833082905082,0,Aarav Reddy,20,0,Mumbai,2021-09-02,382,58,4.27,High,0.25536649214659685,5.527120418848168,1804,0.1518324607329843
T01023,R0241,9.87,70.99,244.47,2024-01-17,1,0,2,1,Zone_10,2440,1.54,35.4,Industrial,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,5.503174740174929,2.386006701133118,8.425556361451747,0,Kavya Gupta,34,0,Chennai,2020-01-13,165,3,3.28,Medium,0.2770909090909091,4.619090909090909,2402,0.01818181818181818
T01024,R0095,9.68,66.56,148.52,2023-06-27,0,0,1,6,Zone_8,4516,1.93,31.0,Business,1.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,5.0074301631473075,2.3683728335320486,8.158431221748456,0,Kavya Iyer,29,0,Chennai,2020-10-07,481,77,4.26,High,0.23856548856548856,3.907713097713098,2134,0.1600831600831601
T01025,R0126,4.96,28.48,55.26,2024-06-14,0,0,4,6,Zone_4,4038,2.46,48.2,Business,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4.029983803061711,1.7850704810772584,5.336665625650533,0,Diya Reddy,29,0,Surat,2022-09-25,411,20,3.65,High,0.08686131386861315,1.009537712895377,1416,0.04866180048661801
T01026,R0252,6.27,38.05,65.09,2023-01-01,0,0,6,1,Zone_2,6371,0.91,58.4,Residential,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,4.191017449482361,1.9837562915454279,6.168468205316454,0,Reyansh Gupta,38,2,Ahmedabad,2020-09-23,392,47,4.83,High,0.25614795918367345,4.290943877551021,2148,0.11989795918367346
T01027,R0240,18.34,150.69,262.04,2023-05-26,0,0,4,5,Zone_8,4516,1.93,31.0,Business,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,5.572306111867815,2.9621754900251482,12.275585525749882,0,Aarav Iyer,30,1,Delhi,2020-05-18,174,2,4.07,Medium,0.5294252873563219,7.0199425287356325,2276,0.011494252873563218
T01028,R0190,7.66,46.22,85.51,2023-12-30,0,0,5,12,Zone_5,2590,1.31,43.9,Business,1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,4.460260014192283,2.1587147225743437,6.798529252713413,0,Saanvi Iyer,35,2,Surat,2020-09-25,274,47,4.12,Medium,0.25543795620437953,4.08,2146,0.17153284671532848
T01029,R0234,14.63,86.74,293.26,2024-05-19,0,0,6,5,Zone_2,6371,0.91,58.4,Residential,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,5.684463730269801,2.749192144433385,9.313431161500041,0,Saanvi Nair,32,2,Pune,2022-12-01,183,31,3.98,Medium,0.34677595628415303,6.222677595628415,1349,0.16939890710382513
T01030,R0099,5.4,40.85,103.87,2023-09-08,0,0,4,9,Zone_2,6371,0.91,58.4,Residential,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,4.652721487846314,1.8562979903656263,6.391400472509918,0,Diya Gupta,35,2,Mumbai,2021-08-21,80,8,3.7,Low,0.867125,16.033250000000002,1816,0.1
T01031,R0068,12.01,105.43,140.67,2023-12-15,0,0,4,12,Zone_1,4921,2.43,30.9,Residential,2.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,4.95350040939126,2.565718292524414,10.267911179982033,0,Meera Singh,30,0,Ahmedabad,2022-08-31,456,70,4.97,High,0.15745614035087718,2.4136622807017547,1441,0.15350877192982457
T01032,R0221,9.45,94.3,88.52,2023-12-04,0,0,0,12,Zone_7,11070,0.64,45.2,Industrial,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4.494462064003669,2.34660197841082,9.710818709048171,0,Diya Patel,21,0,Delhi,2021-01-13,106,1,4.41,Low,0.5540566037735849,8.615943396226415,2036,0.009433962264150943
T01033,R0236,5.98,46.66,49.41,2023-07-04,0,0,1,7,Zone_2,6371,0.91,58.4,Residential,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,3.9201895680945396,1.9430489167742813,6.830812543175226,0,Arjun Gupta,28,1,Ahmedabad,2020-08-10,61,1,3.36,Low,0.8198360655737704,12.599016393442623,2192,0.01639344262295082
T01034,R0123,11.24,61.04,117.46,2023-04-19,0,0,2,4,Zone_10,2440,1.54,35.4,Industrial,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4.774575350848819,2.50470927708418,7.812809993849844,0,Meera Ghosh,32,1,Bengaluru,2023-06-24,156,26,3.31,Low,0.2416666666666667,4.584487179487179,1144,0.16666666666666666
T01035,R0205,0.28,1.92,4.33,2024-05-08,0,0,2,5,Zone_5,2590,1.31,43.9,Business,1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.673351238177753,0.2468600779315258,1.3856406460551018,0,Diya Singh,31,2,Surat,2019-05-12,100,14,4.66,Low,0.25549999999999995,2.659,2648,0.14
T01036,R0037,10.87,87.78,215.53,2024-07-28,0,0,6,7,Zone_3,12971,2.11,38.0,Business,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,5.3777291059721986,2.4740142086215764,9.369098142297368,0,Aadhya Iyer,32,2,Ahmedabad,2020-11-21,489,6,3.36,High,0.15969325153374234,2.6884662576687117,2089,0.012269938650306749
T01037,R0106,11.93,98.95,168.44,2023-06-18,0,0,6,6,Zone_6,14627,0.54,37.6,Mixed,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,5.132498881853096,2.559550192783766,9.947361459201128,0,Aarav Patel,32,2,Bengaluru,2021-11-25,6,1,4.03,Low,6.611666666666667,73.10333333333334,1720,0.16666666666666666
T01038,R0017,9.37,71.95,204.58,2024-06-20,0,0,3,6,Zone_8,4516,1.93,31.0,Business,1.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,5.325835252584776,2.3389170222414357,8.482334584299302,0,Meera Das,49,0,Mumbai,2023-03-18,288,21,3.83,Medium,0.19437500000000002,2.820520833333333,1242,0.07291666666666667
T01039,R0177,14.55,118.05,125.89,2024-08-14,0,0,2,8,Zone_3,12971,2.11,38.0,Business,2.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4.8433205694088235,2.744060638625243,10.865081684000355,0,Ishaan Reddy,34,2,Bengaluru,2023-02-15,489,63,4.48,High,0.23668711656441715,3.8175051124744375,1273,0.12883435582822086
T01040,R0028,7.66,55.38,77.21,2023-03-04,0,0,5,3,Zone_6,14627,0.54,37.6,Mixed,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4.35939751661352,2.1587147225743437,7.441773982055623,0,Reyansh Sharma,20,0,Surat,2023-11-11,249,21,3.79,Medium,0.34088353413654615,6.022128514056225,1004,0.08433734939759036
T01041,R0269,7.25,68.25,172.44,2024-02-02,0,0,4,2,Zone_1,4921,2.43,30.9,Residential,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.155831718251282,2.1102132003465894,8.261355820929152,0,Aadhya Sharma,41,1,Mumbai,2019-05-19,423,16,3.41,High,0.14907801418439717,3.4486288416075648,2641,0.037825059101654845
